nhdplus_comid,gage_count,historical_max_flood_return_period_years,max_matched_event_return_period_years,record_years_max,distinct_matched_rainfall_flood_event_count,maximum_matched_flood_return_period_years,maximum_matched_peak_cfs_per_sqmi,median_rainfall_to_flood_lag_hours,distinct_major_rainfall_flood_event_count,historical_flood_class,major_event_count_class
18095005,1,117.53433044596132,117.53433044596132,35,13,117.53433044596132,272.2772277227723,-14.0,3,≥100 years,3–4
18095013,1,56.85662888565299,56.85662888565299,35,14,56.85662888565299,442.8223844282238,-15.0,2,50–<100 years,2
18095017,1,56.85662888565299,56.85662888565299,35,14,56.85662888565299,442.8223844282238,-15.0,2,50–<100 years,2
18095029,1,56.85662888565299,56.85662888565299,35,14,56.85662888565299,442.8223844282238,-15.0,2,50–<100 years,2
18095067,1,14.0,,13,0,,,,0,10–<25 years,0
18095099,1,14.0,,13,0,,,,0,10–<25 years,0
18095125,1,14.0,,13,0,,,,0,10–<25 years,0
18095185,1,75.52783167414833,22.27798050894948,35,14,22.27798050894948,149.30114358322746,-13.5,2,50–<100 years,2
18095191,1,75.52783167414833,22.27798050894948,35,14,22.27798050894948,149.30114358322746,-13.5,2,50–<100 years,2
18095197,1,75.52783167414833,22.27798050894948,35,14,22.27798050894948,149.30114358322746,-13.5,2,50–<100 years,2
18095201,1,117.53433044596132,117.53433044596132,35,13,117.53433044596132,272.2772277227723,-14.0,3,≥100 years,3–4
18095203,1,117.53433044596132,117.53433044596132,35,13,117.53433044596132,272.2772277227723,-14.0,3,≥100 years,3–4
18095207,1,56.85662888565299,56.85662888565299,35,14,56.85662888565299,442.8223844282238,-15.0,2,50–<100 years,2
18095211,1,56.85662888565299,56.85662888565299,35,14,56.85662888565299,442.8223844282238,-15.0,2,50–<100 years,2
18095213,1,56.85662888565299,56.85662888565299,35,14,56.85662888565299,442.8223844282238,-15.0,2,50–<100 years,2
18095215,2,117.53433044596132,117.53433044596132,35,18,117.53433044596132,272.2772277227723,-14.0,5,≥100 years,5+
18095217,1,56.85662888565299,56.85662888565299,35,14,56.85662888565299,442.8223844282238,-15.0,2,50–<100 years,2
18096049,1,13.159133439587803,13.159133439587803,23,1,13.159133439587803,167.66467065868264,-7.0,1,10–<25 years,1
18096057,1,13.159133439587803,13.159133439587803,23,1,13.159133439587803,167.66467065868264,-7.0,1,10–<25 years,1
18096059,1,13.159133439587803,13.159133439587803,23,1,13.159133439587803,167.66467065868264,-7.0,1,10–<25 years,1
18096061,1,13.159133439587803,13.159133439587803,23,1,13.159133439587803,167.66467065868264,-7.0,1,10–<25 years,1
18096221,1,13.159133439587803,13.159133439587803,23,1,13.159133439587803,167.66467065868264,-7.0,1,10–<25 years,1
18096223,1,13.159133439587803,13.159133439587803,23,1,13.159133439587803,167.66467065868264,-7.0,1,10–<25 years,1
18096225,1,13.159133439587803,13.159133439587803,23,1,13.159133439587803,167.66467065868264,-7.0,1,10–<25 years,1
18096239,1,13.159133439587803,13.159133439587803,23,1,13.159133439587803,167.66467065868264,-7.0,1,10–<25 years,1
18096243,1,13.159133439587803,13.159133439587803,23,1,13.159133439587803,167.66467065868264,-7.0,1,10–<25 years,1
18096245,1,13.159133439587803,13.159133439587803,23,1,13.159133439587803,167.66467065868264,-7.0,1,10–<25 years,1
18096295,1,13.159133439587803,13.159133439587803,23,1,13.159133439587803,167.66467065868264,-7.0,1,10–<25 years,1
18096297,1,13.159133439587803,13.159133439587803,23,1,13.159133439587803,167.66467065868264,-7.0,1,10–<25 years,1
18096299,1,13.159133439587803,13.159133439587803,23,1,13.159133439587803,167.66467065868264,-7.0,1,10–<25 years,1
18096303,1,13.159133439587803,13.159133439587803,23,1,13.159133439587803,167.66467065868264,-7.0,1,10–<25 years,1
18096307,1,13.159133439587803,13.159133439587803,23,1,13.159133439587803,167.66467065868264,-7.0,1,10–<25 years,1
18096311,1,13.159133439587803,13.159133439587803,23,1,13.159133439587803,167.66467065868264,-7.0,1,10–<25 years,1
18096313,1,13.159133439587803,13.159133439587803,23,1,13.159133439587803,167.66467065868264,-7.0,1,10–<25 years,1
18096319,1,13.159133439587803,13.159133439587803,23,1,13.159133439587803,167.66467065868264,-7.0,1,10–<25 years,1
18172786,1,506.4603860699283,4.859954663010571,87,11,4.859954663010571,12.788104089219331,41.0,0,≥100 years,0
18172794,1,506.4603860699283,4.859954663010571,87,11,4.859954663010571,12.788104089219331,41.0,0,≥100 years,0
18172798,1,506.4603860699283,4.859954663010571,87,11,4.859954663010571,12.788104089219331,41.0,0,≥100 years,0
18172802,1,506.4603860699283,4.859954663010571,87,11,4.859954663010571,12.788104089219331,41.0,0,≥100 years,0
18172810,1,506.4603860699283,4.859954663010571,87,11,4.859954663010571,12.788104089219331,41.0,0,≥100 years,0
18172814,1,506.4603860699283,4.859954663010571,87,11,4.859954663010571,12.788104089219331,41.0,0,≥100 years,0
18172820,1,506.4603860699283,4.859954663010571,87,11,4.859954663010571,12.788104089219331,41.0,0,≥100 years,0
18172828,1,506.4603860699283,4.859954663010571,87,11,4.859954663010571,12.788104089219331,41.0,0,≥100 years,0
18172830,1,506.4603860699283,4.859954663010571,87,11,4.859954663010571,12.788104089219331,41.0,0,≥100 years,0
18172836,1,506.4603860699283,4.859954663010571,87,11,4.859954663010571,12.788104089219331,41.0,0,≥100 years,0
18172842,1,506.4603860699283,4.859954663010571,87,11,4.859954663010571,12.788104089219331,41.0,0,≥100 years,0
18175196,1,506.4603860699283,4.859954663010571,87,11,4.859954663010571,12.788104089219331,41.0,0,≥100 years,0
18204956,1,15.0,,14,0,,,,0,10–<25 years,0
18204994,1,15.0,,14,0,,,,0,10–<25 years,0
18205012,1,15.0,,14,0,,,,0,10–<25 years,0
18205014,1,15.0,,14,0,,,,0,10–<25 years,0
18205054,1,15.0,,14,0,,,,0,10–<25 years,0
18205058,1,15.0,,14,0,,,,0,10–<25 years,0
18205060,1,13.0,6.5,12,1,6.5,320.54794520547944,-30.0,0,10–<25 years,0
18205066,1,13.0,6.5,12,1,6.5,320.54794520547944,-30.0,0,10–<25 years,0
18205068,2,15.0,6.5,14,1,6.5,320.54794520547944,-30.0,0,10–<25 years,0
18205074,1,13.0,6.5,12,1,6.5,320.54794520547944,-30.0,0,10–<25 years,0
18205086,2,15.0,6.5,14,1,6.5,320.54794520547944,-30.0,0,10–<25 years,0
18205104,1,13.0,6.5,12,1,6.5,320.54794520547944,-30.0,0,10–<25 years,0
18205112,2,15.0,6.5,14,1,6.5,320.54794520547944,-30.0,0,10–<25 years,0
18205124,2,15.0,6.5,14,1,6.5,320.54794520547944,-30.0,0,10–<25 years,0
18205140,1,13.0,6.5,12,1,6.5,320.54794520547944,-30.0,0,10–<25 years,0
18205142,1,13.0,6.5,12,1,6.5,320.54794520547944,-30.0,0,10–<25 years,0
18205150,1,28.74418823467116,28.74418823467116,22,6,28.74418823467116,626.1682242990655,-22.25,1,25–<50 years,1
18205162,1,28.74418823467116,28.74418823467116,22,6,28.74418823467116,626.1682242990655,-22.25,1,25–<50 years,1
18205166,1,28.74418823467116,28.74418823467116,22,6,28.74418823467116,626.1682242990655,-22.25,1,25–<50 years,1
18205292,1,28.74418823467116,28.74418823467116,22,6,28.74418823467116,626.1682242990655,-22.25,1,25–<50 years,1
18205308,1,28.74418823467116,28.74418823467116,22,6,28.74418823467116,626.1682242990655,-22.25,1,25–<50 years,1
18206382,1,15.0,,14,0,,,,0,10–<25 years,0
18206384,1,13.0,6.5,12,1,6.5,320.54794520547944,-30.0,0,10–<25 years,0
18206386,1,28.74418823467116,28.74418823467116,22,6,28.74418823467116,626.1682242990655,-22.25,1,25–<50 years,1
18206398,1,28.74418823467116,28.74418823467116,22,6,28.74418823467116,626.1682242990655,-22.25,1,25–<50 years,1
18206412,1,28.74418823467116,28.74418823467116,22,6,28.74418823467116,626.1682242990655,-22.25,1,25–<50 years,1
18206520,1,15.0,,14,0,,,,0,10–<25 years,0
18206542,1,28.74418823467116,28.74418823467116,22,6,28.74418823467116,626.1682242990655,-22.25,1,25–<50 years,1
18206544,1,28.74418823467116,28.74418823467116,22,6,28.74418823467116,626.1682242990655,-22.25,1,25–<50 years,1
18206546,1,13.0,6.5,12,1,6.5,320.54794520547944,-30.0,0,10–<25 years,0
18206548,1,125.3382228676483,125.3382228676483,95,9,125.3382228676483,56.43153526970954,-3.0,2,≥100 years,2
18206552,1,125.3382228676483,125.3382228676483,95,9,125.3382228676483,56.43153526970954,-3.0,2,≥100 years,2
18206558,1,125.3382228676483,125.3382228676483,95,9,125.3382228676483,56.43153526970954,-3.0,2,≥100 years,2
18206570,2,125.3382228676483,125.3382228676483,95,9,125.3382228676483,320.54794520547944,-8.5,2,≥100 years,2
18206576,1,125.3382228676483,125.3382228676483,95,9,125.3382228676483,56.43153526970954,-3.0,2,≥100 years,2
18206872,1,28.74418823467116,28.74418823467116,22,6,28.74418823467116,626.1682242990655,-22.25,1,25–<50 years,1
18206880,1,28.74418823467116,28.74418823467116,22,6,28.74418823467116,626.1682242990655,-22.25,1,25–<50 years,1
18208308,1,90.64497455272664,90.64497455272664,48,14,90.64497455272664,199.07120743034056,-13.0,5,50–<100 years,5+
18208312,1,90.64497455272664,90.64497455272664,48,14,90.64497455272664,199.07120743034056,-13.0,5,50–<100 years,5+
18208320,1,90.64497455272664,90.64497455272664,48,14,90.64497455272664,199.07120743034056,-13.0,5,50–<100 years,5+
18208338,1,90.64497455272664,90.64497455272664,48,14,90.64497455272664,199.07120743034056,-13.0,5,50–<100 years,5+
18208342,1,90.64497455272664,90.64497455272664,48,14,90.64497455272664,199.07120743034056,-13.0,5,50–<100 years,5+
18208346,1,90.64497455272664,90.64497455272664,48,14,90.64497455272664,199.07120743034056,-13.0,5,50–<100 years,5+
18208372,1,90.64497455272664,90.64497455272664,48,14,90.64497455272664,199.07120743034056,-13.0,5,50–<100 years,5+
18208724,1,36.22489455012762,3.038600056311261,21,1,3.038600056311261,36.684782608695656,-16.0,0,25–<50 years,0
18208738,1,36.22489455012762,3.038600056311261,21,1,3.038600056311261,36.684782608695656,-16.0,0,25–<50 years,0
18208772,1,36.22489455012762,3.038600056311261,21,1,3.038600056311261,36.684782608695656,-16.0,0,25–<50 years,0
18208788,1,36.22489455012762,3.038600056311261,21,1,3.038600056311261,36.684782608695656,-16.0,0,25–<50 years,0
18208794,1,36.22489455012762,3.038600056311261,21,1,3.038600056311261,36.684782608695656,-16.0,0,25–<50 years,0
18208800,1,36.22489455012762,3.038600056311261,21,1,3.038600056311261,36.684782608695656,-16.0,0,25–<50 years,0
18208822,1,36.22489455012762,3.038600056311261,21,1,3.038600056311261,36.684782608695656,-16.0,0,25–<50 years,0
18208838,1,36.22489455012762,3.038600056311261,21,1,3.038600056311261,36.684782608695656,-16.0,0,25–<50 years,0
18208840,1,36.22489455012762,3.038600056311261,21,1,3.038600056311261,36.684782608695656,-16.0,0,25–<50 years,0
18208854,1,36.22489455012762,3.038600056311261,21,1,3.038600056311261,36.684782608695656,-16.0,0,25–<50 years,0
18208856,1,36.22489455012762,3.038600056311261,21,1,3.038600056311261,36.684782608695656,-16.0,0,25–<50 years,0
18208858,1,36.22489455012762,3.038600056311261,21,1,3.038600056311261,36.684782608695656,-16.0,0,25–<50 years,0
18208890,1,36.22489455012762,3.038600056311261,21,1,3.038600056311261,36.684782608695656,-16.0,0,25–<50 years,0
18208892,1,36.22489455012762,3.038600056311261,21,1,3.038600056311261,36.684782608695656,-16.0,0,25–<50 years,0
18208904,1,36.22489455012762,3.038600056311261,21,1,3.038600056311261,36.684782608695656,-16.0,0,25–<50 years,0
18208906,1,36.22489455012762,3.038600056311261,21,1,3.038600056311261,36.684782608695656,-16.0,0,25–<50 years,0
18208924,1,36.22489455012762,3.038600056311261,21,1,3.038600056311261,36.684782608695656,-16.0,0,25–<50 years,0
18208926,1,36.22489455012762,3.038600056311261,21,1,3.038600056311261,36.684782608695656,-16.0,0,25–<50 years,0
18208928,1,36.22489455012762,3.038600056311261,21,1,3.038600056311261,36.684782608695656,-16.0,0,25–<50 years,0
18208930,1,36.22489455012762,3.038600056311261,21,1,3.038600056311261,36.684782608695656,-16.0,0,25–<50 years,0
18208932,1,36.22489455012762,3.038600056311261,21,1,3.038600056311261,36.684782608695656,-16.0,0,25–<50 years,0
18210186,1,17.0,1.3076923076923077,16,1,1.3076923076923077,42.92397660818713,9.0,0,10–<25 years,0
18210206,1,17.0,1.3076923076923077,16,1,1.3076923076923077,42.92397660818713,9.0,0,10–<25 years,0
18210214,1,17.0,1.3076923076923077,16,1,1.3076923076923077,42.92397660818713,9.0,0,10–<25 years,0
18210246,1,17.0,1.3076923076923077,16,1,1.3076923076923077,42.92397660818713,9.0,0,10–<25 years,0
18210258,1,17.0,1.3076923076923077,16,1,1.3076923076923077,42.92397660818713,9.0,0,10–<25 years,0
18210320,1,17.0,1.3076923076923077,16,1,1.3076923076923077,42.92397660818713,9.0,0,10–<25 years,0
18210330,1,17.0,1.3076923076923077,16,1,1.3076923076923077,42.92397660818713,9.0,0,10–<25 years,0
18210332,1,17.0,1.3076923076923077,16,1,1.3076923076923077,42.92397660818713,9.0,0,10–<25 years,0
18210334,1,17.0,1.3076923076923077,16,1,1.3076923076923077,42.92397660818713,9.0,0,10–<25 years,0
18210336,1,17.0,1.3076923076923077,16,1,1.3076923076923077,42.92397660818713,9.0,0,10–<25 years,0
18210342,1,17.0,1.3076923076923077,16,1,1.3076923076923077,42.92397660818713,9.0,0,10–<25 years,0
18210344,1,17.0,1.3076923076923077,16,1,1.3076923076923077,42.92397660818713,9.0,0,10–<25 years,0
18210566,1,90.64497455272664,90.64497455272664,48,14,90.64497455272664,199.07120743034056,-13.0,5,50–<100 years,5+
18210660,1,36.22489455012762,3.038600056311261,21,1,3.038600056311261,36.684782608695656,-16.0,0,25–<50 years,0
18210672,1,36.22489455012762,3.038600056311261,21,1,3.038600056311261,36.684782608695656,-16.0,0,25–<50 years,0
18210792,1,90.64497455272664,90.64497455272664,48,14,90.64497455272664,199.07120743034056,-13.0,5,50–<100 years,5+
18210798,1,90.64497455272664,90.64497455272664,48,14,90.64497455272664,199.07120743034056,-13.0,5,50–<100 years,5+
18210900,1,32.31235716293731,32.31235716293731,30,2,32.31235716293731,38.32872928176796,50.5,1,25–<50 years,1
18210902,1,32.31235716293731,32.31235716293731,30,2,32.31235716293731,38.32872928176796,50.5,1,25–<50 years,1
18210926,2,644.4520644171224,644.4520644171224,43,10,644.4520644171224,38.32872928176796,43.5,3,≥100 years,3–4
18210942,2,644.4520644171224,644.4520644171224,43,10,644.4520644171224,38.32872928176796,43.5,3,≥100 years,3–4
18210954,2,644.4520644171224,644.4520644171224,43,10,644.4520644171224,38.32872928176796,43.5,3,≥100 years,3–4
18210958,2,644.4520644171224,644.4520644171224,43,10,644.4520644171224,38.32872928176796,43.5,3,≥100 years,3–4
18210972,1,644.4520644171224,644.4520644171224,43,10,644.4520644171224,38.20998278829604,28.5,3,≥100 years,3–4
18211192,1,17.0,1.3076923076923077,16,1,1.3076923076923077,42.92397660818713,9.0,0,10–<25 years,0
18211360,2,644.4520644171224,644.4520644171224,43,10,644.4520644171224,38.32872928176796,43.5,3,≥100 years,3–4
18215736,2,644.4520644171224,644.4520644171224,43,10,644.4520644171224,38.32872928176796,43.5,3,≥100 years,3–4
18215742,1,644.4520644171224,644.4520644171224,43,10,644.4520644171224,38.20998278829604,28.5,3,≥100 years,3–4
18223461,1,13.0,13.0,12,4,13.0,660.0,-8.875,1,10–<25 years,1
18224323,1,350.227115639154,57.18973209963435,87,7,57.18973209963435,88.34080717488789,-9.0,2,≥100 years,2
18224329,1,14.61343233564541,8.641993341540374,22,4,8.641993341540374,676.6917293233082,-32.5,0,10–<25 years,0
18225315,1,13.0,13.0,12,4,13.0,660.0,-8.875,1,10–<25 years,1
18225327,1,13.0,13.0,12,4,13.0,660.0,-8.875,1,10–<25 years,1
18225339,1,13.0,13.0,12,4,13.0,660.0,-8.875,1,10–<25 years,1
18225345,1,13.0,13.0,12,4,13.0,660.0,-8.875,1,10–<25 years,1
18225353,1,13.0,13.0,12,4,13.0,660.0,-8.875,1,10–<25 years,1
18225367,2,69.34737545781891,34.03930878294434,41,12,34.03930878294434,660.0,-9.5,3,50–<100 years,3–4
18225373,2,69.34737545781891,34.03930878294434,41,12,34.03930878294434,660.0,-9.5,3,50–<100 years,3–4
18225377,1,69.34737545781891,34.03930878294434,41,10,34.03930878294434,215.23809523809524,-11.0,2,50–<100 years,2
18225381,1,69.34737545781891,34.03930878294434,41,10,34.03930878294434,215.23809523809524,-11.0,2,50–<100 years,2
18225383,1,69.34737545781891,34.03930878294434,41,10,34.03930878294434,215.23809523809524,-11.0,2,50–<100 years,2
18225385,1,69.34737545781891,34.03930878294434,41,10,34.03930878294434,215.23809523809524,-11.0,2,50–<100 years,2
18225387,1,69.34737545781891,34.03930878294434,41,10,34.03930878294434,215.23809523809524,-11.0,2,50–<100 years,2
18225399,1,69.34737545781891,34.03930878294434,41,10,34.03930878294434,215.23809523809524,-11.0,2,50–<100 years,2
18225405,1,69.34737545781891,34.03930878294434,41,10,34.03930878294434,215.23809523809524,-11.0,2,50–<100 years,2
18225409,1,69.34737545781891,34.03930878294434,41,10,34.03930878294434,215.23809523809524,-11.0,2,50–<100 years,2
18225411,1,69.34737545781891,34.03930878294434,41,10,34.03930878294434,215.23809523809524,-11.0,2,50–<100 years,2
18225417,1,69.34737545781891,34.03930878294434,41,10,34.03930878294434,215.23809523809524,-11.0,2,50–<100 years,2
18225421,1,69.34737545781891,34.03930878294434,41,10,34.03930878294434,215.23809523809524,-11.0,2,50–<100 years,2
18225427,1,69.34737545781891,34.03930878294434,41,10,34.03930878294434,215.23809523809524,-11.0,2,50–<100 years,2
18225431,1,69.34737545781891,34.03930878294434,41,10,34.03930878294434,215.23809523809524,-11.0,2,50–<100 years,2
18226819,1,14.61343233564541,8.641993341540374,22,4,8.641993341540374,676.6917293233082,-32.5,0,10–<25 years,0
18226921,1,350.227115639154,57.18973209963435,87,7,57.18973209963435,88.34080717488789,-9.0,2,≥100 years,2
18226931,1,350.227115639154,57.18973209963435,87,7,57.18973209963435,88.34080717488789,-9.0,2,≥100 years,2
18226939,1,127.578104053496,127.578104053496,71,9,127.578104053496,216.21621621621625,-10.0,3,≥100 years,3–4
18226941,1,82.35806595489426,9.690233179841147,31,3,9.690233179841147,91.43356643356644,-30.0,0,50–<100 years,0
18226967,1,14.61343233564541,8.641993341540374,22,4,8.641993341540374,676.6917293233082,-32.5,0,10–<25 years,0
18227019,1,127.578104053496,127.578104053496,71,9,127.578104053496,216.21621621621625,-10.0,3,≥100 years,3–4
18227029,1,14.61343233564541,8.641993341540374,22,4,8.641993341540374,676.6917293233082,-32.5,0,10–<25 years,0
18227059,1,82.35806595489426,9.690233179841147,31,3,9.690233179841147,91.43356643356644,-30.0,0,50–<100 years,0
18227083,1,82.35806595489426,9.690233179841147,31,3,9.690233179841147,91.43356643356644,-30.0,0,50–<100 years,0
18227107,1,127.578104053496,127.578104053496,71,9,127.578104053496,216.21621621621625,-10.0,3,≥100 years,3–4
18227153,1,350.227115639154,57.18973209963435,87,7,57.18973209963435,88.34080717488789,-9.0,2,≥100 years,2
18227169,1,127.578104053496,127.578104053496,71,9,127.578104053496,216.21621621621625,-10.0,3,≥100 years,3–4
18227203,1,127.578104053496,127.578104053496,71,9,127.578104053496,216.21621621621625,-10.0,3,≥100 years,3–4
18227249,1,82.35806595489426,9.690233179841147,31,3,9.690233179841147,91.43356643356644,-30.0,0,50–<100 years,0
18227257,1,82.35806595489426,9.690233179841147,31,3,9.690233179841147,91.43356643356644,-30.0,0,50–<100 years,0
18227295,1,127.578104053496,127.578104053496,71,9,127.578104053496,216.21621621621625,-10.0,3,≥100 years,3–4
18227297,1,127.578104053496,127.578104053496,71,9,127.578104053496,216.21621621621625,-10.0,3,≥100 years,3–4
