station_id,station_name,latitude,longitude,raw_file,status,request_url,rows_parsed,error
01-7328,SEALE,32.3,-85.1667,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-7328_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.300000&lon=-85.166700&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-7366,SELMA,32.41,-87.0153,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-7366_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.410000&lon=-87.015300&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-7415,SHEFFIELD TVA NURSERY,34.7667,-87.7,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-7415_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=34.766700&lon=-87.700000&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-7733,SPRING HILL,30.7,-88.1667,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-7733_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=30.700000&lon=-88.166700&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-7963,SUTTLE,32.5411,-87.1783,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-7963_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.541100&lon=-87.178300&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-7994,SYLACAUGA 2 W,33.1667,-86.2833,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-7994_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=33.166700&lon=-86.283300&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-7999,SYLACAUGA 4 NE,33.2053,-86.2114,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-7999_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=33.205300&lon=-86.211400&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8024,TALLADEGA,33.4164,-86.135,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8024_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=33.416400&lon=-86.135000&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8178,THOMASVILLE,31.9172,-87.7347,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8178_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=31.917200&lon=-87.734700&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8204,THORSBY 1 SW,32.9,-86.7333,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8204_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.900000&lon=-86.733300&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8209,THORSBY EXP STN,32.9206,-86.6708,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8209_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.920600&lon=-86.670800&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8215,THURLOW DAM,32.5333,-85.9,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8215_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.533300&lon=-85.900000&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8259,TONEY,34.9,-86.7333,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8259_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=34.900000&lon=-86.733300&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8285,TRAFFORD,33.8167,-86.7333,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8285_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=33.816700&lon=-86.733300&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8323,TROY,31.8075,-85.9722,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8323_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=31.807500&lon=-85.972200&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8380,TUSCALOOSA ACFD,33.2119,-87.6161,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8380_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=33.211900&lon=-87.616100&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8385,TUSCALOOSA OLIVER DAM,33.2097,-87.5936,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8385_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=33.209700&lon=-87.593600&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8391,TUSCUMBIA,34.7167,-87.7167,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8391_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=34.716700&lon=-87.716700&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8398,TUSKEGEE,32.4333,-85.7,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8398_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.433300&lon=-85.700000&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8403,TUSKEGEE 3 S,32.3833,-85.65,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8403_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.383300&lon=-85.650000&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8438,UNION SPRINGS 9 S,32.0142,-85.7464,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8438_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.014200&lon=-85.746400&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8446,UNIONTOWN,32.4717,-87.5211,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8446_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.471700&lon=-87.521100&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8469,VALLEY HEAD,34.5667,-85.6128,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8469_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=34.566700&lon=-85.612800&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8517,VERNON,33.7392,-88.1275,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8517_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=33.739200&lon=-88.127500&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8605,WADLEY,33.1167,-85.5667,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8605_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=33.116700&lon=-85.566700&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8608,WADLEY NR 2,33.1361,-85.5869,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8608_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=33.136100&lon=-85.586900&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8637,WALLACE 2 E,31.2097,-87.1789,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8637_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=31.209700&lon=-87.178900&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8648,WALNUT GROVE,34.0661,-86.3069,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8648_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=34.066100&lon=-86.306900&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8653,WALNUT HILL 3 W,32.7028,-85.8936,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8653_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.702800&lon=-85.893600&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8668,WARRIOR,33.8167,-86.8167,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8668_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=33.816700&lon=-86.816700&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8670,WARRIOR,33.7925,-86.8258,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8670_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=33.792500&lon=-86.825800&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8673,WARRIOR L&D,32.7744,-87.8306,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8673_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.774400&lon=-87.830600&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8686,WATERLOO,34.9167,-88.0667,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8686_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=34.916700&lon=-88.066700&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8755,WEISS DAM,34.1333,-85.8,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8755_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=34.133300&lon=-85.800000&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8809,WEST BLOCTON,33.1194,-87.1239,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8809_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=33.119400&lon=-87.123900&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8859,WETUMPKA,32.5906,-86.2103,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8859_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.590600&lon=-86.210300&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8867,WHATLEY,31.6508,-87.7097,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8867_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=31.650800&lon=-87.709700&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8925,WHITFIELD LOCK 3,32.2833,-88.0167,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8925_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.283300&lon=-88.016700&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-8998,WINFIELD 2 SW,33.9111,-87.8475,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-8998_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=33.911100&lon=-87.847500&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-9103,YATES HYDRO PLT,32.5667,-85.9,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-9103_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.566700&lon=-85.900000&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
62-5483,MOBILE POINT,30.2278,-88.0242,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\62-5483_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=30.227800&lon=-88.024200&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
